"participant","group","question","foodCat","response","latency","accuracy","Kcal_total"
89,"DE","health","hiCal",1,1074,NA,400
92,"DE","calories","hiCal",NA,4617,-26.5,466.5
92,"DE","calories","hiCal",NA,4618,152.5,347.5
92,"DE","calories","hiCal",NA,4870,-2724,3024
92,"DE","calories","hiCal",NA,4219,151,649
92,"DE","calories","hiCal",NA,6038,-109.975,909.975
92,"DE","calories","hiCal",NA,8067,206.25,243.75
92,"DE","calories","hiCal",NA,4145,254,346
92,"DE","calories","loCal",NA,5289,-54,94
92,"DE","calories","loCal",NA,4565,30.7,9.3
92,"DE","calories","loCal",NA,5211,-35,85
92,"DE","calories","loCal",NA,3750,-24.4,74.4
92,"DE","calories","loCal",NA,5414,-23,33
92,"DE","calories","loCal",NA,3283,-12.8,37.8
92,"DE","calories","loCal",NA,6504,-53,128
92,"DE","calories","loCal",NA,4344,-442.5,542.5
92,"DE","calories","hiCal",NA,5298,449.744,300.256
92,"DE","calories","loCal",NA,4170,-69,104
92,"DE","calories","loCal",NA,3503,-9,34
92,"DE","calories","hiCal",NA,8574,607.374,1192.626
92,"DE","calories","hiCal",NA,3976,-150,400
92,"DE","health","hiCal",1,1106,NA,466.5
92,"DE","health","hiCal",1,824,NA,347.5
92,"DE","health","hiCal",1,870,NA,3024
92,"DE","health","hiCal",1,2018,NA,2570.4
92,"DE","health","hiCal",6,1664,NA,2872
92,"DE","health","hiCal",1,1053,NA,649
92,"DE","health","hiCal",1,1672,NA,3328
92,"DE","health","hiCal",1,1351,NA,909.975
92,"DE","health","hiCal",1,743,NA,314.4
92,"DE","health","hiCal",1,1808,NA,243.75
92,"DE","health","hiCal",1,1607,NA,346
92,"DE","health","hiCal",1,1035,NA,984
92,"DE","health","hiCal",1,1361,NA,545
92,"DE","health","loCal",6,1693,NA,32
92,"DE","health","loCal",6,1914,NA,64.5
92,"DE","health","loCal",1,1368,NA,94
92,"DE","health","loCal",6,1863,NA,9.3
92,"DE","health","loCal",6,1424,NA,24.6
92,"DE","health","loCal",6,2540,NA,85
92,"DE","health","loCal",6,920,NA,74.4
92,"DE","health","loCal",6,768,NA,288
92,"DE","health","loCal",6,1267,NA,33
92,"DE","health","loCal",6,1393,NA,37.8
92,"DE","health","loCal",6,727,NA,128
92,"DE","health","loCal",6,827,NA,542.5
92,"DE","health","hiCal",1,924,NA,428
92,"DE","health","hiCal",1,912,NA,198.9
92,"DE","health","hiCal",4,3677,NA,300.256
92,"DE","health","loCal",6,1570,NA,104
92,"DE","health","hiCal",3,2512,NA,320.58
92,"DE","health","loCal",6,611,NA,165
92,"DE","health","hiCal",4,1926,NA,11830
92,"DE","health","loCal",6,700,NA,28.4
92,"DE","health","loCal",6,2098,NA,36
92,"DE","health","loCal",6,680,NA,12
92,"DE","health","loCal",6,627,NA,109.2
92,"DE","health","loCal",6,615,NA,34
92,"DE","health","loCal",6,700,NA,13.6
92,"DE","health","hiCal",3,2044,NA,1192.626
92,"DE","health","hiCal",1,1231,NA,400
93,"TE","calories","hiCal",NA,4284,-66.5,466.5
93,"TE","calories","hiCal",NA,4501,52.5,347.5
93,"TE","calories","hiCal",NA,6708,-2724,3024
93,"TE","calories","hiCal",NA,12189,-249,649
93,"TE","calories","hiCal",NA,3879,-409.975,909.975
93,"TE","calories","hiCal",NA,2657,156.25,243.75
93,"TE","calories","hiCal",NA,12715,104,346
93,"TE","calories","loCal",NA,4827,6,94
93,"TE","calories","loCal",NA,5793,70.7,9.3
93,"TE","calories","loCal",NA,7886,-25,85
93,"TE","calories","loCal",NA,5551,5.6,74.4
93,"TE","calories","loCal",NA,9061,-23,33
93,"TE","calories","loCal",NA,1811,42.2,37.8
93,"TE","calories","loCal",NA,4474,-8,128
93,"TE","calories","loCal",NA,10306,-382.5,542.5
93,"TE","calories","hiCal",NA,6030,49.744,300.256
93,"TE","calories","loCal",NA,7639,-79,104
93,"TE","calories","loCal",NA,3433,-14,34
93,"TE","calories","hiCal",NA,6698,-592.626,1192.626
93,"TE","calories","hiCal",NA,2887,-180,400
93,"TE","health","hiCal",1,911,NA,466.5
93,"TE","health","hiCal",3,8632,NA,347.5
93,"TE","health","hiCal",4,5270,NA,3024
93,"TE","health","hiCal",1,1676,NA,2570.4
93,"TE","health","hiCal",5,599,NA,2872
93,"TE","health","hiCal",1,662,NA,649
93,"TE","health","hiCal",1,670,NA,3328
93,"TE","health","hiCal",3,5282,NA,909.975
93,"TE","health","hiCal",1,629,NA,314.4
93,"TE","health","hiCal",1,1133,NA,243.75
93,"TE","health","hiCal",1,1480,NA,346
93,"TE","health","hiCal",4,2014,NA,984
93,"TE","health","hiCal",1,2518,NA,545
93,"TE","health","loCal",5,584,NA,32
93,"TE","health","loCal",5,732,NA,64.5
93,"TE","health","loCal",5,611,NA,94
93,"TE","health","loCal",6,481,NA,9.3
93,"TE","health","loCal",6,741,NA,24.6
93,"TE","health","loCal",6,864,NA,85
93,"TE","health","loCal",5,767,NA,74.4
93,"TE","health","loCal",5,1049,NA,288
93,"TE","health","loCal",5,1113,NA,33
93,"TE","health","loCal",5,779,NA,37.8
93,"TE","health","loCal",5,789,NA,128
93,"TE","health","loCal",5,656,NA,542.5
93,"TE","health","hiCal",2,2211,NA,428
93,"TE","health","hiCal",3,3683,NA,198.9
93,"TE","health","hiCal",5,8142,NA,300.256
93,"TE","health","loCal",5,858,NA,104
93,"TE","health","hiCal",3,5047,NA,320.58
93,"TE","health","loCal",5,482,NA,165
93,"TE","health","hiCal",5,2738,NA,11830
93,"TE","health","loCal",5,904,NA,28.4
93,"TE","health","loCal",6,859,NA,36
93,"TE","health","loCal",6,960,NA,12
93,"TE","health","loCal",5,720,NA,109.2
93,"TE","health","loCal",6,542,NA,34
93,"TE","health","loCal",5,1309,NA,13.6
93,"TE","health","hiCal",1,4386,NA,1192.626
93,"TE","health","hiCal",1,552,NA,400
94,"DE","calories","hiCal",NA,2786,33.5,466.5
94,"DE","calories","hiCal",NA,3619,104.5,347.5
94,"DE","calories","hiCal",NA,4297,-2324,3024
94,"DE","calories","hiCal",NA,3366,-224,649
94,"DE","calories","hiCal",NA,3235,110.025,909.975
94,"DE","calories","hiCal",NA,2793,316.25,243.75
94,"DE","calories","hiCal",NA,4464,854,346
94,"DE","calories","loCal",NA,2340,-74,94
94,"DE","calories","loCal",NA,2390,10.7,9.3
94,"DE","calories","loCal",NA,2106,-73,85
94,"DE","calories","loCal",NA,3082,-42.4,74.4
94,"DE","calories","loCal",NA,2149,-31,33
94,"DE","calories","loCal",NA,2280,-27.8,37.8
94,"DE","calories","loCal",NA,1973,-103,128
94,"DE","calories","loCal",NA,2520,-477.5,542.5
94,"DE","calories","hiCal",NA,2532,157.744,300.256
94,"DE","calories","loCal",NA,1697,-92,104
94,"DE","calories","loCal",NA,2188,-31,34
94,"DE","calories","hiCal",NA,2435,-192.626,1192.626
94,"DE","calories","hiCal",NA,2623,235,400
94,"DE","health","hiCal",1,1092,NA,466.5
94,"DE","health","hiCal",3,1772,NA,347.5
94,"DE","health","hiCal",1,1596,NA,3024
94,"DE","health","hiCal",1,2171,NA,2570.4
94,"DE","health","hiCal",1,694,NA,2872
94,"DE","health","hiCal",1,1202,NA,649
94,"DE","health","hiCal",1,1045,NA,3328
94,"DE","health","hiCal",2,1603,NA,909.975
94,"DE","health","hiCal",1,1104,NA,314.4
